id,sepostulo
27406,1.0
27407,1.0
27408,1.0
27409,1.0
27410,1.0
27411,1.0
27412,1.0
27413,1.0
27414,1.0
27415,1.0
27416,1.0
27417,1.0
27418,1.0
27419,1.0
27420,1.0
27421,1.0
27422,1.0
27423,1.0
27424,1.0
27425,0.0
27426,1.0
27427,1.0
27428,1.0
27429,0.6
27430,1.0
27431,1.0
27432,1.0
27433,1.0
27434,1.0
27435,1.0
27436,1.0
27437,1.0
27438,1.0
27439,1.0
27440,1.0
27441,1.0
27442,1.0
27443,1.0
27444,1.0
27445,1.0
27446,1.0
27447,1.0
27448,1.0
27449,1.0
27450,0.7
27451,1.0
27452,1.0
27453,1.0
27454,1.0
27455,1.0
27456,1.0
27457,0.75
27458,1.0
27459,1.0
27460,0.02
27461,1.0
27462,1.0
27463,1.0
27464,1.0
27465,1.0
27466,1.0
27467,1.0
27468,1.0
27469,1.0
27470,1.0
27471,1.0
27472,1.0
27473,0.6
27474,1.0
27475,1.0
27476,1.0
27477,1.0
27478,1.0
27479,1.0
27480,1.0
27481,1.0
27482,1.0
27483,0.75
27484,1.0
27485,1.0
27486,0.55
27487,1.0
27488,1.0
27489,1.0
27490,1.0
27491,1.0
27492,0.7
27493,1.0
27494,1.0
27495,1.0
27496,1.0
27497,0.7
27498,1.0
27499,0.6
27500,0.75
27501,1.0
27502,1.0
27503,1.0
27504,1.0
27505,1.0
27506,1.0
27507,1.0
27508,1.0
27509,1.0
27510,0.7
27511,1.0
27512,1.0
27513,1.0
27514,1.0
27515,1.0
27516,1.0
27517,1.0
27518,0.75
27519,1.0
27520,1.0
27521,1.0
27522,1.0
27523,1.0
27524,1.0
27525,1.0
27526,1.0
27527,1.0
27528,1.0
27529,1.0
27530,0.3754678654678654
27531,0.0
27532,1.0
27533,1.0
27534,0.0
27535,0.0
27536,1.0
27537,0.0225
27538,1.0
27539,1.0
27540,0.7
27541,1.0
27542,1.0
27543,1.0
27544,1.0
27545,1.0
27546,1.0
27547,1.0
27548,0.5287996031746032
27549,0.2511688311688312
27550,0.07083333333333333
27551,1.0
27552,1.0
27553,1.0
27554,1.0
27555,1.0
27556,1.0
27557,0.0
27558,1.0
27559,1.0
27560,1.0
27561,1.0
27562,1.0
27563,1.0
27564,0.7
27565,1.0
27566,1.0
27567,1.0
27568,1.0
27569,1.0
27570,1.0
27571,1.0
27572,0.75
27573,1.0
27574,0.75
27575,0.75
27576,1.0
27577,0.75
27578,0.75
27579,1.0
27580,1.0
27581,1.0
27582,1.0
27583,1.0
27584,1.0
27585,1.0
27586,1.0
27587,1.0
27588,1.0
27589,1.0
27590,1.0
27591,1.0
27592,1.0
27593,1.0
27594,1.0
27595,1.0
27596,1.0
27597,0.7
27598,1.0
27599,1.0
27600,1.0
27601,1.0
27602,1.0
27603,1.0
27604,0.75
27605,0.75
27606,1.0
27607,1.0
27608,1.0
27609,1.0
27610,1.0
27611,1.0
27612,1.0
27613,1.0
27614,1.0
27615,1.0
27616,1.0
27617,0.75
27618,0.1770320855614973
27619,1.0
27620,0.5
27621,1.0
27622,0.5079545454545455
27623,0.08333333333333333
27624,1.0
27625,1.0
27626,1.0
27627,0.75
27628,1.0
27629,1.0
27630,1.0
27631,1.0
27632,1.0
27633,1.0
27634,1.0
27635,1.0
27636,1.0
27637,1.0
27638,1.0
27639,1.0
27640,1.0
27641,1.0
27642,1.0
27643,1.0
27644,1.0
27645,1.0
27646,1.0
27647,1.0
27648,1.0
27649,1.0
27650,1.0
27651,1.0
27652,1.0
27653,1.0
27654,1.0
27655,1.0
27656,1.0
27657,1.0
27658,1.0
27659,1.0
27660,1.0
27661,1.0
27662,1.0
27663,1.0
27664,0.7
27665,1.0
27666,1.0
27667,0.75
27668,0.75
27669,1.0
27670,1.0
27671,1.0
27672,1.0
27673,1.0
27674,1.0
27675,0.75
27676,1.0
27677,1.0
27678,1.0
27679,1.0
27680,0.75
27681,1.0
27682,1.0
27683,1.0
27684,1.0
27685,1.0
27686,1.0
27687,1.0
27688,1.0
27689,0.75
27690,1.0
27691,1.0
27692,1.0
27693,1.0
27694,0.1382936507936508
27695,1.0
27696,0.39747668997668995
27697,1.0
27698,1.0
27699,1.0
27700,1.0
27701,1.0
27702,1.0
27703,1.0
27704,1.0
27705,1.0
27706,1.0
27707,1.0
27708,1.0
27709,0.11696428571428572
27710,1.0
27711,1.0
27712,1.0
27713,1.0
27714,1.0
27715,0.6
27716,1.0
27717,1.0
27718,1.0
27719,1.0
27720,1.0
27721,0.7
27722,1.0
27723,1.0
27724,1.0
27725,1.0
27726,1.0
27727,1.0
27728,1.0
27729,1.0
27730,1.0
27731,1.0
27732,0.7
27733,1.0
27734,1.0
27735,0.7
27736,1.0
27737,1.0
27738,1.0
27739,1.0
27740,1.0
27741,1.0
27742,1.0
27743,0.75
27744,1.0
27745,1.0
27746,1.0
27747,1.0
27748,0.4420732045732046
27749,1.0
27750,1.0
27751,0.0
27752,1.0
27753,1.0
27754,1.0
27755,1.0
27756,1.0
27757,1.0
27758,1.0
27759,0.75
27760,1.0
27761,1.0
27762,1.0
27763,1.0
27764,1.0
27765,1.0
27766,1.0
27767,1.0
27768,1.0
27769,0.75
27770,1.0
27771,1.0
27772,0.65
27773,1.0
27774,1.0
27775,0.65
27776,1.0
27777,1.0
27778,1.0
27779,1.0
27780,1.0
27781,1.0
27782,1.0
27783,1.0
27784,1.0
27785,1.0
27786,1.0
27787,1.0
27788,1.0
27789,1.0
27790,1.0
27791,1.0
27792,0.6
27793,1.0
27794,1.0
27795,1.0
27796,1.0
27797,1.0
27798,1.0
27799,0.7
27800,1.0
27801,1.0
27802,1.0
27803,1.0
27804,1.0
27805,1.0
27806,1.0
27807,1.0
27808,1.0
27809,1.0
27810,1.0
27811,0.75
27812,1.0
27813,1.0
27814,1.0
27815,1.0
27816,0.75
27817,1.0
27818,1.0
27819,1.0
27820,1.0
27821,1.0
27822,1.0
27823,1.0
27824,0.55
27825,1.0
27826,1.0
27827,1.0
27828,1.0
27829,1.0
27830,1.0
27831,1.0
27832,1.0
27833,1.0
27834,0.11073260073260072
27835,0.1898397435897436
27836,1.0
27837,1.0
27838,0.75
27839,0.75
27840,1.0
27841,0.23316558441558438
27842,1.0
27843,1.0
27844,1.0
27845,0.0875
27846,1.0
27847,0.02407738095238095
27848,1.0
27849,0.07939393939393939
27850,1.0
27851,1.0
27852,0.0
27853,0.1
27854,0.053125
27855,0.1068084693084693
27856,1.0
27857,1.0
27858,0.0
27859,1.0
27860,1.0
27861,1.0
27862,0.0
27863,1.0
27864,1.0
27865,1.0
27866,1.0
27867,1.0
27868,1.0
27869,1.0
27870,1.0
27871,1.0
27872,0.6
27873,1.0
27874,0.3638122294372294
27875,1.0
27876,0.65
27877,1.0
27878,1.0
27879,0.13750197514903398
27880,1.0
27881,1.0
27882,1.0
27883,1.0
27884,1.0
27885,0.7
27886,1.0
27887,1.0
27888,1.0
27889,1.0
27890,1.0
27891,0.0
27892,1.0
27893,1.0
27894,1.0
27895,1.0
27896,1.0
27897,0.75
27898,1.0
27899,1.0
27900,1.0
27901,1.0
27902,1.0
27903,1.0
27904,1.0
27905,1.0
27906,1.0
27907,1.0
27908,0.65
27909,1.0
27910,1.0
27911,0.7
27912,1.0
27913,0.7
27914,1.0
27915,1.0
27916,1.0
27917,1.0
27918,1.0
27919,1.0
27920,1.0
27921,1.0
27922,1.0
27923,1.0
27924,1.0
27925,0.6
27926,1.0
27927,1.0
27928,1.0
27929,1.0
27930,0.75
27931,0.20040792540792535
27932,1.0
27933,0.2867893217893218
27934,0.75
27935,1.0
27936,0.75
27937,1.0
27938,0.3786519036519036
27939,0.0
27940,1.0
27941,1.0
27942,0.05
27943,1.0
27944,1.0
27945,0.6
27946,1.0
27947,1.0
27948,1.0
27949,0.7
27950,1.0
27951,1.0
27952,1.0
27953,1.0
27954,1.0
27955,1.0
27956,0.75
27957,1.0
27958,1.0
27959,1.0
27960,0.65
27961,1.0
27962,1.0
27963,1.0
27964,1.0
27965,1.0
27966,1.0
27967,1.0
27968,1.0
27969,1.0
27970,1.0
27971,1.0
27972,1.0
27973,1.0
27974,1.0
27975,1.0
27976,0.6
27977,1.0
27978,1.0
27979,1.0
27980,1.0
27981,1.0
27982,1.0
27983,1.0
27984,1.0
27985,1.0
27986,1.0
27987,1.0
27988,1.0
27989,1.0
27990,1.0
27991,1.0
27992,1.0
27993,1.0
27994,1.0
27995,0.4516996891996892
27996,0.0
27997,1.0
27998,1.0
27999,1.0
28000,1.0
28001,1.0
28002,1.0
28003,1.0
28004,0.0
28005,1.0
28006,1.0
28007,1.0
28008,1.0
28009,1.0
28010,1.0
28011,1.0
28012,1.0
28013,1.0
28014,1.0
28015,1.0
28016,1.0
28017,1.0
28018,1.0
28019,0.5
28020,0.75
28021,1.0
28022,0.75
28023,1.0
28024,1.0
28025,1.0
28026,1.0
28027,1.0
28028,1.0
28029,1.0
28030,1.0
28031,1.0
28032,0.0
28033,1.0
28034,1.0
28035,1.0
28036,1.0
28037,1.0
28038,1.0
28039,1.0
28040,1.0
28041,0.7
28042,1.0
28043,1.0
28044,0.6
28045,0.6
28046,0.0
28047,1.0
28048,1.0
28049,1.0
28050,1.0
28051,1.0
28052,1.0
28053,1.0
28054,1.0
28055,1.0
28056,1.0
28057,1.0
28058,1.0
28059,1.0
28060,1.0
28061,0.035238095238095235
28062,1.0
28063,1.0
28064,0.55
28065,1.0
28066,1.0
28067,1.0
28068,1.0
28069,1.0
28070,1.0
28071,1.0
28072,1.0
28073,1.0
28074,1.0
28075,1.0
28076,1.0
28077,1.0
28078,1.0
28079,1.0
28080,1.0
28081,1.0
28082,1.0
28083,0.7
28084,0.0
28085,1.0
28086,1.0
28087,1.0
28088,1.0
28089,1.0
28090,1.0
28091,1.0
28092,1.0
28093,0.20486111111111108
28094,1.0
28095,0.03571428571428571
28096,1.0
28097,1.0
28098,1.0
28099,1.0
28100,1.0
28101,1.0
28102,1.0
28103,1.0
28104,1.0
28105,1.0
28106,0.6
28107,1.0
28108,1.0
28109,1.0
28110,1.0
28111,1.0
28112,1.0
28113,1.0
28114,1.0
28115,0.04958333333333333
28116,0.5809090909090909
28117,0.15166666666666667
28118,0.16111111111111112
28119,1.0
28120,1.0
28121,0.13017094017094016
28122,1.0
28123,1.0
28124,1.0
28125,0.7
28126,0.7
28127,1.0
28128,0.20809884559884556
28129,1.0
28130,1.0
28131,0.10666666666666666
28132,0.03333333333333333
28133,0.03
28134,0.02777777777777778
28135,0.0
28136,0.04208333333333333
28137,1.0
28138,1.0
28139,1.0
28140,0.05261904761904761
28141,0.0
28142,0.08611111111111111
28143,0.0
28144,1.0
28145,1.0
28146,0.07698412698412697
28147,0.02777777777777778
28148,0.014285714285714285
28149,1.0
28150,1.0
28151,0.7
28152,1.0
28153,1.0
28154,1.0
28155,1.0
28156,1.0
28157,1.0
28158,0.7
28159,1.0
28160,1.0
28161,0.7
28162,1.0
28163,1.0
28164,1.0
28165,1.0
28166,1.0
28167,1.0
28168,1.0
28169,1.0
28170,1.0
28171,1.0
28172,1.0
28173,1.0
28174,1.0
28175,1.0
28176,1.0
28177,1.0
28178,1.0
28179,1.0
28180,0.75
28181,1.0
28182,1.0
28183,1.0
28184,1.0
28185,1.0
28186,1.0
28187,1.0
28188,1.0
28189,1.0
28190,1.0
28191,1.0
28192,1.0
28193,0.0
28194,1.0
28195,1.0
28196,1.0
28197,1.0
28198,1.0
28199,1.0
28200,1.0
28201,1.0
28202,1.0
28203,0.75
28204,0.75
28205,0.10839285714285714
28206,1.0
28207,0.13538461538461538
28208,1.0
28209,1.0
28210,1.0
28211,1.0
28212,0.12454545454545454
28213,0.025
28214,0.038461538461538464
28215,1.0
28216,1.0
28217,1.0
28218,1.0
28219,1.0
28220,0.7
28221,0.7
28222,1.0
28223,1.0
28224,1.0
28225,1.0
28226,0.1734315521080227
28227,0.11070261437908498
28228,0.06653846153846153
28229,1.0
28230,0.2102211677211677
28231,0.05
28232,0.08125
28233,1.0
28234,0.1734315521080227
28235,1.0
28236,0.2020038295038295
28237,0.1311147186147186
28238,0.11987522281639929
28239,0.05
28240,0.03214285714285715
28241,0.05625
28242,0.01932234432234432
28243,1.0
28244,0.05
28245,0.1422754329004329
28246,1.0
28247,1.0
28248,0.75
28249,0.12383449883449885
28250,0.021634615384615384
28251,0.035147058823529406
28252,0.05625
28253,1.0
28254,1.0
28255,0.1486904761904762
28256,0.10625
28257,1.0
28258,1.0
28259,0.038636363636363635
28260,1.0
28261,1.0
28262,1.0
28263,1.0
28264,0.75
28265,1.0
28266,1.0
28267,1.0
28268,1.0
28269,1.0
28270,1.0
28271,1.0
28272,1.0
28273,0.7
28274,0.0
28275,1.0
28276,1.0
28277,0.75
28278,1.0
28279,1.0
28280,1.0
28281,1.0
28282,1.0
28283,1.0
28284,1.0
28285,1.0
28286,0.0
28287,1.0
28288,1.0
28289,1.0
28290,1.0
28291,0.55
28292,0.55
28293,1.0
28294,0.55
28295,0.75
28296,1.0
28297,1.0
28298,1.0
28299,1.0
28300,0.0
28301,1.0
28302,1.0
28303,1.0
28304,1.0
28305,1.0
28306,1.0
28307,0.7
28308,1.0
28309,1.0
28310,1.0
28311,1.0
28312,1.0
28313,1.0
28314,0.75
28315,1.0
28316,1.0
28317,1.0
28318,1.0
28319,1.0
28320,1.0
28321,1.0
28322,1.0
28323,1.0
28324,1.0
28325,1.0
28326,1.0
28327,1.0
28328,1.0
28329,1.0
28330,0.7
28331,1.0
28332,1.0
28333,1.0
28334,1.0
28335,1.0
28336,1.0
28337,1.0
28338,1.0
28339,1.0
28340,1.0
28341,1.0
28342,1.0
28343,1.0
28344,1.0
28345,1.0
28346,1.0
28347,1.0
28348,1.0
28349,1.0
28350,1.0
28351,1.0
28352,1.0
28353,1.0
28354,1.0
28355,1.0
28356,1.0
28357,1.0
28358,0.0
28359,0.6842316017316017
28360,0.0
28361,0.44827880452880453
28362,1.0
28363,0.3434106098579783
28364,1.0
28365,0.310472027972028
28366,0.46770714665451507
28367,1.0
28368,0.0
28369,0.16333333333333333
28370,1.0
28371,1.0
28372,1.0
28373,1.0
28374,1.0
28375,1.0
28376,1.0
28377,1.0
28378,0.7
28379,1.0
28380,1.0
28381,1.0
28382,0.75
28383,1.0
28384,1.0
28385,1.0
28386,1.0
28387,1.0
28388,1.0
28389,1.0
28390,1.0
28391,1.0
28392,1.0
28393,1.0
28394,1.0
28395,1.0
28396,1.0
28397,1.0
28398,1.0
28399,1.0
28400,1.0
28401,1.0
28402,1.0
28403,1.0
28404,1.0
28405,1.0
28406,1.0
28407,1.0
28408,1.0
28409,1.0
28410,1.0
28411,0.75
28412,1.0
28413,1.0
28414,0.75
28415,1.0
28416,1.0
28417,1.0
28418,1.0
28419,0.65
28420,1.0
28421,1.0
28422,0.7
28423,0.2373809523809524
28424,1.0
28425,1.0
28426,1.0
28427,1.0
28428,0.2536904761904762
28429,1.0
28430,0.1380952380952381
28431,1.0
28432,0.13999999999999999
28433,0.1958333333333333
28434,0.6838974913974913
28435,0.2751678876678877
28436,1.0
28437,1.0
28438,0.0
28439,1.0
28440,1.0
28441,1.0
28442,1.0
28443,1.0
28444,1.0
28445,1.0
28446,1.0
28447,1.0
28448,1.0
28449,1.0
28450,1.0
28451,1.0
28452,1.0
28453,1.0
28454,1.0
28455,1.0
28456,1.0
28457,0.75
28458,1.0
28459,1.0
28460,1.0
28461,1.0
28462,1.0
28463,1.0
28464,1.0
28465,1.0
28466,1.0
28467,1.0
28468,1.0
28469,1.0
28470,1.0
28471,1.0
28472,1.0
28473,1.0
28474,1.0
28475,1.0
28476,1.0
28477,1.0
28478,1.0
28479,1.0
28480,1.0
28481,1.0
28482,1.0
28483,1.0
28484,1.0
28485,1.0
28486,1.0
28487,1.0
28488,0.55
28489,1.0
28490,1.0
28491,1.0
28492,1.0
28493,1.0
28494,0.0
28495,0.1625
28496,0.06518315018315017
28497,1.0
28498,0.0
28499,1.0
28500,1.0
28501,0.28146367521367527
28502,1.0
28503,1.0
28504,1.0
28505,1.0
28506,1.0
28507,1.0
28508,0.0
28509,1.0
28510,1.0
28511,1.0
28512,1.0
28513,1.0
28514,0.6
28515,1.0
28516,1.0
28517,0.6
28518,1.0
28519,1.0
28520,1.0
28521,1.0
28522,1.0
28523,1.0
28524,0.55
28525,1.0
28526,0.55
28527,1.0
28528,1.0
28529,1.0
28530,0.03111111111111111
28531,0.0
28532,0.0
28533,1.0
28534,1.0
28535,1.0
28536,1.0
28537,0.0075
28538,1.0
28539,0.12957521645021647
28540,1.0
28541,0.0
28542,1.0
28543,1.0
28544,1.0
28545,0.04857142857142857
28546,1.0
28547,1.0
28548,0.31451465201465206
28549,0.0
28550,1.0
28551,1.0
28552,0.0
28553,1.0
28554,0.20936063936063937
28555,0.0
28556,0.0
28557,0.75
28558,1.0
28559,1.0
28560,0.0
28561,1.0
28562,1.0
28563,1.0
28564,0.058333333333333334
28565,0.18181818181818182
28566,0.08727272727272727
28567,1.0
28568,0.25803030303030305
28569,1.0
28570,0.04519230769230769
28571,0.07857142857142856
28572,0.2830462592962593
28573,1.0
28574,0.1430769230769231
28575,1.0
28576,1.0
28577,0.0
28578,0.3389204545454545
28579,1.0
28580,0.0
28581,0.0
28582,0.23793650793650795
28583,0.75
28584,0.0
28585,0.010476190476190476
28586,0.0
28587,0.21585470085470085
28588,0.0
28589,1.0
28590,1.0
28591,0.75
28592,0.05016339869281046
28593,1.0
28594,0.3629058441558441
28595,0.2165034965034965
28596,1.0
28597,1.0
28598,1.0
28599,0.75
28600,1.0
28601,1.0
28602,1.0
28603,1.0
28604,1.0
28605,1.0
28606,1.0
28607,1.0
28608,1.0
28609,1.0
28610,1.0
28611,1.0
28612,1.0
28613,1.0
28614,1.0
28615,1.0
28616,1.0
28617,1.0
28618,1.0
28619,1.0
28620,1.0
28621,1.0
28622,1.0
28623,1.0
28624,1.0
28625,1.0
28626,0.7
28627,0.7
28628,1.0
28629,1.0
28630,1.0
28631,1.0
28632,1.0
28633,1.0
28634,0.75
28635,1.0
28636,1.0
28637,0.6
28638,1.0
28639,1.0
28640,1.0
28641,1.0
28642,0.75
28643,0.75
28644,1.0
28645,1.0
28646,1.0
28647,1.0
28648,1.0
28649,1.0
28650,1.0
28651,1.0
28652,1.0
28653,1.0
28654,1.0
28655,1.0
28656,1.0
28657,1.0
28658,1.0
28659,1.0
28660,1.0
28661,0.0
28662,1.0
28663,1.0
28664,1.0
28665,1.0
28666,0.65
28667,1.0
28668,1.0
28669,1.0
28670,1.0
28671,0.7
28672,1.0
28673,0.7
28674,1.0
28675,1.0
28676,1.0
28677,1.0
28678,1.0
28679,1.0
28680,1.0
28681,1.0
28682,0.17767232767232768
28683,1.0
28684,0.10494505494505495
28685,1.0
28686,1.0
28687,1.0
28688,1.0
28689,1.0
28690,1.0
28691,1.0
28692,1.0
28693,1.0
28694,1.0
28695,0.75
28696,0.75
28697,1.0
28698,1.0
28699,1.0
28700,1.0
28701,1.0
28702,1.0
28703,1.0
28704,1.0
28705,1.0
28706,1.0
28707,1.0
28708,1.0
28709,1.0
28710,1.0
28711,1.0
28712,1.0
28713,1.0
28714,1.0
28715,1.0
28716,1.0
28717,1.0
28718,0.75
28719,1.0
28720,1.0
28721,1.0
28722,1.0
28723,1.0
28724,1.0
28725,0.0
28726,1.0
28727,0.45767857142857143
28728,1.0
28729,0.21878156565656565
28730,0.7
28731,0.0
28732,0.12083083583083583
28733,1.0
28734,0.0
28735,0.2848326673326673
28736,1.0
28737,1.0
28738,1.0
28739,0.75
28740,1.0
28741,1.0
28742,1.0
28743,1.0
28744,1.0
28745,1.0
28746,1.0
28747,1.0
28748,1.0
28749,1.0
28750,1.0
28751,1.0
28752,1.0
28753,1.0
28754,1.0
28755,0.027976190476190477
28756,0.06999999999999999
28757,1.0
28758,1.0
28759,1.0
28760,1.0
28761,0.65
28762,0.0
28763,1.0
28764,1.0
28765,1.0
28766,1.0
28767,1.0
28768,1.0
28769,1.0
28770,0.6
28771,0.7
28772,1.0
28773,0.10416666666666666
28774,1.0
28775,1.0
28776,1.0
28777,1.0
28778,1.0
28779,1.0
28780,1.0
28781,1.0
28782,0.7072420634920634
28783,1.0
28784,1.0
28785,1.0
28786,1.0
28787,1.0
28788,1.0
28789,1.0
28790,1.0
28791,0.7
28792,1.0
28793,1.0
28794,1.0
28795,1.0
28796,1.0
28797,1.0
28798,0.75
28799,1.0
28800,1.0
28801,1.0
28802,0.65
28803,1.0
28804,1.0
28805,1.0
28806,0.7
28807,1.0
28808,1.0
28809,0.0
28810,1.0
28811,1.0
28812,1.0
28813,1.0
28814,1.0
28815,0.75
28816,1.0
28817,0.55
28818,0.55
28819,1.0
28820,1.0
28821,1.0
28822,1.0
28823,1.0
28824,0.55
28825,1.0
28826,1.0
28827,1.0
28828,1.0
28829,1.0
28830,1.0
28831,1.0
28832,1.0
28833,1.0
28834,1.0
28835,1.0
28836,1.0
28837,1.0
28838,1.0
28839,1.0
28840,1.0
28841,0.0
28842,0.05208333333333333
28843,0.75
28844,1.0
28845,0.22793831168831172
28846,0.07944139194139194
28847,1.0
28848,0.0
28849,0.020535714285714286
28850,0.75
28851,0.0
28852,0.75
28853,1.0
28854,1.0
28855,1.0
28856,0.0
28857,0.01111111111111111
28858,1.0
28859,0.14047619047619048
28860,0.08815656565656566
28861,0.0
28862,0.0
28863,0.0
28864,0.0
28865,1.0
28866,0.5288929820179821
28867,0.0
28868,0.0
28869,0.75
28870,0.0
28871,0.0875
28872,0.75
28873,0.10458333333333333
28874,1.0
28875,0.0
28876,1.0
28877,0.0
28878,1.0
28879,0.029166666666666664
28880,0.75
28881,0.75
28882,0.0
28883,0.0125
28884,0.75
28885,0.0
28886,0.4799243485272896
28887,0.0738095238095238
28888,0.0
28889,0.0
28890,0.0
28891,0.1689664502164502
28892,1.0
28893,1.0
28894,0.75
28895,0.0125
28896,0.042735042735042736
28897,0.10676470588235296
28898,1.0
28899,0.05676470588235294
28900,1.0
28901,0.0
28902,1.0
28903,0.02432234432234432
28904,0.2238872238872239
28905,0.0
28906,0.12222222222222223
28907,0.0
28908,0.75
28909,1.0
28910,0.75
28911,0.017857142857142856
28912,0.08076923076923077
28913,1.0
28914,0.11469155844155846
28915,1.0
28916,0.13555555555555557
28917,0.10188034188034187
28918,0.04375
28919,0.0
28920,0.0
28921,0.0
28922,1.0
28923,0.75
28924,0.04055555555555555
28925,0.75
28926,0.0
28927,1.0
28928,0.0
28929,0.75
28930,1.0
28931,0.06272893772893773
28932,1.0
28933,0.0
28934,0.0
28935,1.0
28936,1.0
28937,1.0
28938,1.0
28939,1.0
28940,1.0
28941,0.7
28942,1.0
28943,1.0
28944,1.0
28945,1.0
28946,1.0
28947,1.0
28948,0.6
28949,1.0
28950,0.75
28951,1.0
28952,1.0
28953,1.0
28954,1.0
28955,1.0
28956,0.15430125430125427
28957,0.0
28958,1.0
28959,0.0875
28960,0.05769230769230769
28961,1.0
28962,0.7
28963,1.0
28964,1.0
28965,1.0
28966,1.0
28967,1.0
28968,1.0
28969,1.0
28970,1.0
28971,1.0
28972,0.0
28973,0.0
28974,1.0
28975,1.0
28976,1.0
28977,0.75
28978,1.0
28979,1.0
28980,1.0
28981,0.75
28982,1.0
28983,1.0
28984,0.75
28985,1.0
28986,1.0
28987,1.0
28988,1.0
28989,1.0
28990,1.0
28991,1.0
28992,1.0
28993,1.0
28994,1.0
28995,1.0
28996,1.0
28997,0.6
28998,0.75
28999,1.0
29000,1.0
29001,1.0
29002,1.0
29003,1.0
29004,0.75
29005,1.0
29006,1.0
29007,1.0
29008,1.0
29009,1.0
29010,1.0
29011,1.0
29012,1.0
29013,1.0
29014,1.0
29015,1.0
29016,1.0
29017,0.0
29018,1.0
29019,0.007142857142857143
29020,1.0
29021,1.0
29022,1.0
29023,1.0
29024,1.0
29025,1.0
29026,1.0
29027,0.7
29028,1.0
29029,1.0
29030,1.0
29031,1.0
29032,1.0
29033,0.25555555555555554
29034,0.0
29035,0.07006493506493507
29036,0.10555555555555554
29037,0.09583333333333333
29038,0.049583333333333326
29039,0.55
29040,1.0
29041,0.15231601731601732
29042,0.08499999999999999
29043,1.0
29044,1.0
29045,0.056428571428571425
29046,0.7
29047,0.05791666666666666
29048,0.0
29049,1.0
29050,1.0
29051,1.0
29052,1.0
29053,1.0
29054,1.0
29055,1.0
29056,1.0
29057,0.75
29058,0.09064213564213564
29059,0.0
29060,0.18863636363636363
29061,1.0
29062,0.18678571428571428
29063,1.0
29064,0.07606060606060606
29065,1.0
29066,0.013392857142857142
29067,0.014285714285714285
29068,1.0
29069,1.0
29070,0.0
29071,0.14813519813519813
29072,1.0
29073,1.0
29074,1.0
29075,1.0
29076,1.0
29077,1.0
29078,1.0
29079,1.0
29080,1.0
29081,1.0
29082,1.0
29083,1.0
29084,1.0
29085,1.0
29086,1.0
29087,1.0
29088,1.0
29089,1.0
29090,1.0
29091,1.0
29092,1.0
29093,1.0
29094,0.7
29095,0.0
29096,1.0
29097,1.0
29098,1.0
29099,1.0
29100,1.0
29101,1.0
29102,1.0
29103,1.0
29104,1.0
29105,1.0
29106,0.7
29107,1.0
29108,1.0
29109,1.0
29110,1.0
29111,1.0
29112,1.0
29113,1.0
29114,0.55
29115,1.0
29116,0.75
29117,1.0
29118,1.0
29119,1.0
29120,1.0
29121,1.0
29122,1.0
29123,1.0
29124,1.0
29125,1.0
29126,0.7
29127,0.1546969696969697
29128,1.0
29129,1.0
29130,0.6
29131,1.0
29132,1.0
29133,1.0
29134,1.0
29135,1.0
29136,1.0
29137,1.0
29138,1.0
29139,1.0
29140,1.0
29141,0.0
29142,0.75
29143,1.0
29144,0.75
29145,1.0
29146,0.75
29147,0.75
29148,0.75
29149,1.0
29150,1.0
29151,1.0
29152,1.0
29153,1.0
29154,1.0
29155,1.0
29156,1.0
29157,1.0
29158,1.0
29159,1.0
29160,1.0
29161,1.0
29162,0.6
29163,1.0
29164,1.0
29165,1.0
29166,1.0
29167,0.7
29168,1.0
29169,1.0
29170,1.0
29171,1.0
29172,1.0
29173,1.0
29174,1.0
29175,1.0
29176,1.0
29177,0.011764705882352941
29178,1.0
29179,0.03428571428571429
29180,1.0
29181,1.0
29182,1.0
29183,1.0
29184,1.0
29185,1.0
29186,1.0
29187,0.587332806082806
29188,0.75
29189,0.5633820346320346
29190,0.0
29191,0.015
29192,1.0
29193,1.0
29194,0.4175609113109113
29195,0.11005494505494504
29196,1.0
29197,1.0
29198,1.0
29199,0.18293650793650795
29200,1.0
29201,1.0
29202,0.08323412698412698
29203,0.0
29204,1.0
29205,0.06
29206,0.0
29207,0.0
29208,0.1432828282828283
29209,0.01888888888888889
29210,0.0
29211,0.0
29212,1.0
29213,1.0
29214,1.0
29215,0.0
29216,0.75
29217,1.0
29218,0.0
29219,0.02
29220,1.0
29221,0.05888888888888889
29222,0.75
29223,0.07976190476190477
29224,0.14722222222222223
29225,1.0
29226,0.5268207282913165
29227,1.0
29228,0.0
29229,0.0
29230,0.14778567837391365
29231,0.0
29232,1.0
29233,1.0
29234,0.11676767676767677
29235,0.0
29236,1.0
29237,0.09898989898989899
29238,0.75
29239,0.55
29240,0.55
29241,1.0
29242,1.0
29243,1.0
29244,1.0
29245,1.0
29246,1.0
29247,1.0
29248,1.0
29249,1.0
29250,1.0
29251,1.0
29252,1.0
29253,0.75
29254,1.0
29255,1.0
29256,1.0
29257,1.0
29258,0.7
29259,1.0
29260,1.0
29261,0.0
29262,0.7
29263,1.0
29264,0.09446608946608948
29265,0.13506493506493505
29266,1.0
29267,1.0
29268,1.0
29269,1.0
29270,1.0
29271,1.0
29272,0.7
29273,1.0
29274,1.0
29275,1.0
29276,1.0
29277,1.0
29278,0.75
29279,1.0
29280,1.0
